unix,Date,symbol,Open,High,Low,Close,Volume,Volume USDT,tradecount
1.54E+12,12/13/2018 0:00,BTC/USDT,3446.38,3460,3255.5,3302.06,40040.91701,134817053.7,160471
1.54E+12,12/12/2018 0:00,BTC/USDT,3379.23,3492,3350,3445,33922.93129,116227185.8,152067
1.54E+12,12/11/2018 0:00,BTC/USDT,3434.01,3480,3324.32,3380.39,35920.86415,121841475.3,162266
1.54E+12,12/10/2018 0:00,BTC/USDT,3548.49,3610,3370.11,3432.88,40989.24455,142507933.1,192599
1.54E+12,12/9/2018 0:00,BTC/USDT,3411.36,3658,3394.04,3545.37,45956.8933,161618597.8,194567
1.54E+12,12/8/2018 0:00,BTC/USDT,3403.57,3495,3222,3410.93,55365.94995,187909876.2,253650
1.54E+12,12/7/2018 0:00,BTC/USDT,3508.75,3549.99,3224.6,3403.55,95145.45744,322364604.3,413521
1.54E+12,12/6/2018 0:00,BTC/USDT,3768.44,3899.99,3500,3508.75,68378.79694,254722331.5,293512
1.54E+12,12/5/2018 0:00,BTC/USDT,3950.98,3970,3745,3769.84,44004.79945,169404368.2,199011
1.54E+12,12/4/2018 0:00,BTC/USDT,3884.76,4085,3781,3951.64,48489.55161,191673423.7,220815
1.54E+12,12/3/2018 0:00,BTC/USDT,4160.55,4179,3827,3884.01,49094.36916,195055919.5,207134
1.54E+12,12/2/2018 0:00,BTC/USDT,4190.98,4312.99,4103.04,4161.01,38912.15479,162917339,178087
1.54E+12,12/1/2018 0:00,BTC/USDT,4041.27,4299.99,3963.01,4190.02,44840.07348,186157614.3,205472
1.54E+12,11/30/2018 0:00,BTC/USDT,4295.72,4341.36,3943,4041.32,67758.44628,278810574.9,288098
1.54E+12,11/29/2018 0:00,BTC/USDT,4262.06,4450.38,4125.65,4295.84,73980.19867,316809038.4,316601
1.54E+12,11/28/2018 0:00,BTC/USDT,3875.63,4394.47,3874.27,4264.85,91983.56795,382697308.3,386714
1.54E+12,11/27/2018 0:00,BTC/USDT,3864.45,3940,3689.12,3875.21,67480.60721,257593168.1,288731
1.54E+12,11/26/2018 0:00,BTC/USDT,4088.69,4206,3701,3862.2,94503.75077,373225761.8,413329
1.54E+12,11/25/2018 0:00,BTC/USDT,3933.68,4233,3652.66,4085.78,101693.9756,398253568.5,428171
1.54E+12,11/24/2018 0:00,BTC/USDT,4415.63,4527,3824.69,3932.44,61693.11101,258702927.7,275070
1.54E+12,11/23/2018 0:00,BTC/USDT,4370.9,4484,4222.94,4420.61,49371.92032,215283656.1,227935
1.54E+12,11/22/2018 0:00,BTC/USDT,4661.08,4721.77,4335,4370,34531.11914,157459733.7,180335
1.54E+12,11/21/2018 0:00,BTC/USDT,4559.91,4787.2,4413.85,4661.07,61071.82948,281264433.5,301920
1.54E+12,11/20/2018 0:00,BTC/USDT,4913.4,5048.24,4326,4558.86,117380.9516,548036628.7,596769
1.54E+12,11/19/2018 0:00,BTC/USDT,5661.94,5664,4855,4910.03,70580.89286,368688743.5,378495
1.54E+12,11/18/2018 0:00,BTC/USDT,5630.49,5738.17,5617,5662,23844.99935,134893237,154817
1.54E+12,11/17/2018 0:00,BTC/USDT,5650.57,5656.6,5565.43,5628.29,26411.24141,148072393.1,171403
1.54E+12,11/16/2018 0:00,BTC/USDT,5757.09,5782.89,5549.25,5655.94,38721.80227,219097216,221493
1.54E+12,11/15/2018 0:00,BTC/USDT,5917.2,5939.54,5403.42,5753.4,47700.8294,270133503.7,303825
1.54E+12,11/14/2018 0:00,BTC/USDT,6458.98,6482.84,5656.87,5922.41,46478.964,279632622.9,319011
1.54E+12,11/13/2018 0:00,BTC/USDT,6451.68,6498,6391.15,6457.66,11790.56493,76142983.15,150940
1.54E+12,11/12/2018 0:00,BTC/USDT,6450.71,6497,6421,6453.07,10132.78257,65390882.14,123144
1.54E+12,11/11/2018 0:00,BTC/USDT,6435.16,6462.14,6355,6449.81,8213.507117,52709099.32,98435
1.54E+12,11/10/2018 0:00,BTC/USDT,6419.99,6475.55,6411,6433.05,7714.829926,49745307.64,97746
1.54E+12,11/9/2018 0:00,BTC/USDT,6479.84,6511.53,6391.01,6419.99,11787.61658,75997777.5,117043
1.54E+12,11/8/2018 0:00,BTC/USDT,6578.46,6594,6468.22,6479.84,13259.78928,86450363.68,145405
1.54E+12,11/7/2018 0:00,BTC/USDT,6522.73,6615.15,6509,6578.46,14271.59112,93820576.63,151060
1.54E+12,11/6/2018 0:00,BTC/USDT,6468.99,6531.31,6445.18,6519.11,11926.5657,77336101.19,150475
1.54E+12,11/5/2018 0:00,BTC/USDT,6485.85,6504.39,6431.02,6468.99,8987.882156,58127213.14,114235
1.54E+12,11/4/2018 0:00,BTC/USDT,6388,6525,6359,6485.85,10592.39494,68169573.19,126200
1.54E+12,11/3/2018 0:00,BTC/USDT,6432.8,6439.97,6345,6387.09,7661.241476,48934237.94,83836
1.54E+12,11/2/2018 0:00,BTC/USDT,6410,6460.34,6388.2,6433.98,9739.440679,62589428.22,109482
1.54E+12,11/1/2018 0:00,BTC/USDT,6369.52,6442.65,6348.66,6410,9099.035841,58031686.83,89601
1.54E+12,10/31/2018 0:00,BTC/USDT,6330.01,6428,6245.02,6371.93,12148.88822,76970488.28,111552
1.54E+12,10/30/2018 0:00,BTC/USDT,6344.5,6395,6317.01,6330.87,8877.175385,56393439.18,95116
1.54E+12,10/29/2018 0:00,BTC/USDT,6489.93,6505.01,6315,6344.5,13827.22407,88484721.04,135586
1.54E+12,10/28/2018 0:00,BTC/USDT,6505.6,6514.17,6453,6489.93,5743.933728,37298357.26,71647
1.54E+12,10/27/2018 0:00,BTC/USDT,6538.63,6558.35,6463.04,6505.6,7776.907864,50667220.04,86848
1.54E+12,10/26/2018 0:00,BTC/USDT,6528.13,6600,6515.01,6538.63,9443.504156,61792487.8,77985
1.54E+12,10/25/2018 0:00,BTC/USDT,6566.81,6575.09,6502.8,6528.09,10342.70124,67691945.45,75563
1.54E+12,10/24/2018 0:00,BTC/USDT,6553.51,6630,6547.53,6565.5,11951.54398,78795617.02,90762
1.54E+12,10/23/2018 0:00,BTC/USDT,6581.2,6595,6515.45,6553.51,13856.60176,90969791.03,86938
1.54E+12,10/22/2018 0:00,BTC/USDT,6590.12,6639,6535.27,6581.2,16213.69266,106815019.6,101673
1.54E+12,10/21/2018 0:00,BTC/USDT,6585.72,6663.9,6580,6590.11,6515.357792,43146401.59,68018
1.54E+12,10/20/2018 0:00,BTC/USDT,6528.88,6617.65,6505.55,6588.4,19240.72225,126325797.5,110809
1.54E+12,10/19/2018 0:00,BTC/USDT,6618.96,6648.14,6523,6528.88,20772.60077,136686215.7,112337
1.54E+12,10/18/2018 0:00,BTC/USDT,6739.01,6796,6567,6618.96,20116.52194,134777360.2,138002
1.54E+12,10/17/2018 0:00,BTC/USDT,6762.76,6811.12,6676.01,6740.89,26641.43138,179641733.2,158746
1.54E+12,10/16/2018 0:00,BTC/USDT,6752.5,6900,6670,6759.27,27557.95776,186122772.2,175075
1.54E+12,10/15/2018 0:00,BTC/USDT,6339.34,7680,6300,6752.5,90748.03125,627984505.6,456913
1.54E+12,10/14/2018 0:00,BTC/USDT,6332.92,6416,6308,6339.34,15627.41131,99527294.08,96113
1.54E+12,10/13/2018 0:00,BTC/USDT,6298,6345,6285.07,6332.93,19098.07003,120728651,108981
1.54E+12,10/12/2018 0:00,BTC/USDT,6252.71,6360,6209,6298.01,29004.07142,183030273,148077
1.54E+12,10/11/2018 0:00,BTC/USDT,6630.21,6633.92,6205,6252.68,48712.40033,308153124.4,253224
1.54E+12,10/10/2018 0:00,BTC/USDT,6656.67,6659.95,6530,6631,15390.66144,101609680.9,99789
1.54E+12,10/9/2018 0:00,BTC/USDT,6673.01,6685.38,6607,6656.61,15354.77947,102115186.4,101956
1.54E+12,10/8/2018 0:00,BTC/USDT,6615.26,6715.6,6587,6673.01,23123.41954,153704602.4,135156
1.54E+12,10/7/2018 0:00,BTC/USDT,6596.44,6640,6525,6615.26,17406.83176,114489082.8,82844
1.54E+12,10/6/2018 0:00,BTC/USDT,6635.65,6651,6566.77,6594.27,10939.50539,72247942.41,62065
1.54E+12,10/5/2018 0:00,BTC/USDT,6591.69,6697,6543.08,6635.65,16096.55239,106264514.7,86701
1.54E+12,10/4/2018 0:00,BTC/USDT,6510.01,6643.46,6505.09,6593.79,20074.30082,132348680.7,96824
1.54E+12,10/3/2018 0:00,BTC/USDT,6525.79,6549,6430,6510,28451.96914,184622957,150607
1.54E+12,10/2/2018 0:00,BTC/USDT,6610,6640,6494,6525.79,28245.81009,185725492.3,147274
1.54E+12,10/1/2018 0:00,BTC/USDT,6626.57,6667.09,6510,6611.61,20621.50689,136115257,129733
1.54E+12,9/30/2018 0:00,BTC/USDT,6597.66,6662,6533,6626.57,27764.72452,183438992.4,153447
1.54E+12,9/29/2018 0:00,BTC/USDT,6634.58,6636,6464.57,6596.38,30255.9597,198424303.6,171027
1.54E+12,9/28/2018 0:00,BTC/USDT,6689.12,6814.8,6540.88,6634.58,42399.44852,283144987.5,211849
1.54E+12,9/27/2018 0:00,BTC/USDT,6467.84,6750,6434,6689.13,33087.4283,216914853.2,182590
1.54E+12,9/26/2018 0:00,BTC/USDT,6445.11,6557.99,6379.7,6465.12,33484.54207,216859675.3,184238
1.54E+12,9/25/2018 0:00,BTC/USDT,6581.42,6584.01,6325.02,6447.54,40301.02945,258927200.8,219965
1.54E+12,9/24/2018 0:00,BTC/USDT,6706.81,6730,6557,6581.39,35305.73991,234355999.5,185297
1.54E+12,9/23/2018 0:00,BTC/USDT,6723.05,6788.23,6661.75,6708,30286.22977,203479219.4,168354
1.54E+12,9/22/2018 0:00,BTC/USDT,6759.01,6839.03,6627,6723.05,29349.69067,197210670.9,145720
1.54E+12,9/21/2018 0:00,BTC/USDT,6492,6784.86,6491,6759.02,51779.34346,345746942,292494
1.54E+12,9/20/2018 0:00,BTC/USDT,6392,6540,6325,6492,25189.02473,161844271.6,153686
1.54E+12,9/19/2018 0:00,BTC/USDT,6336.39,6517.7,6123,6391.89,39044.08008,247455364.5,198215
1.54E+12,9/18/2018 0:00,BTC/USDT,6248.69,6390,6224.98,6336.45,32620.86667,205736329.4,169055
1.54E+12,9/17/2018 0:00,BTC/USDT,6500.08,6533.84,6201,6248.69,35987.25474,228970700.8,196924
1.54E+12,9/16/2018 0:00,BTC/USDT,6514.96,6524.62,6370,6505,27568.1329,178614079.2,145921
1.54E+12,9/15/2018 0:00,BTC/USDT,6476.63,6565.45,6466.13,6514.96,25243.65661,164557841.1,141362
1.54E+12,9/14/2018 0:00,BTC/USDT,6487.39,6584.99,6385.62,6476.63,37173.33928,241466662.6,198375
1.54E+12,9/13/2018 0:00,BTC/USDT,6338.62,6535,6337.4,6487.38,40465.06311,260985165.2,215637
1.54E+12,9/12/2018 0:00,BTC/USDT,6293,6360,6192.37,6338.62,31433.64594,197398009,165590
1.54E+12,9/11/2018 0:00,BTC/USDT,6311.99,6404,6169.68,6294.91,33104.88859,208346648.8,173335
1.54E+12,9/10/2018 0:00,BTC/USDT,6252.26,6373.98,6221,6312,32439.45643,204178350,165286
1.54E+12,9/9/2018 0:00,BTC/USDT,6185.06,6441,6141.53,6250.81,37053.92382,233583450.1,176709
1.54E+12,9/8/2018 0:00,BTC/USDT,6395.54,6478,6111,6185.05,38215.03217,241711345.4,180831
1.54E+12,9/7/2018 0:00,BTC/USDT,6516.84,6544,6320,6395.54,38906.28805,250716129.9,194451
1.54E+12,9/6/2018 0:00,BTC/USDT,6697.27,6725,6265,6516.01,60644.46423,390391932.2,280845
1.54E+12,9/5/2018 0:00,BTC/USDT,7359.05,7397.3,6682,6700,63715.25627,449463489.1,308813
1.54E+12,9/4/2018 0:00,BTC/USDT,7263,7410,7227.17,7359.06,35300.64052,258978411.3,183178
1.54E+12,9/3/2018 0:00,BTC/USDT,7302,7338.28,7191.63,7263.02,32396.01837,235393601.4,173846
1.54E+12,9/2/2018 0:00,BTC/USDT,7201.57,7345.45,7127,7302.01,39814.84035,288526018.7,210282
1.54E+12,9/1/2018 0:00,BTC/USDT,7011.21,7275,7008.74,7200.01,40323.41409,287299347.8,217286
1.54E+12,8/31/2018 0:00,BTC/USDT,6984.84,7089,6888,7011.21,40467.40064,282722730.1,203142
1.54E+12,8/30/2018 0:00,BTC/USDT,7033.21,7063.63,6784.81,6984.84,44716.77462,309357226.6,230848
1.54E+12,8/29/2018 0:00,BTC/USDT,7077,7133.81,6912.34,7031.22,43252.48739,304565438.5,223772
1.54E+12,8/28/2018 0:00,BTC/USDT,6907.26,7135,6860,7076.11,48352.91716,338220284.3,252033
1.54E+12,8/27/2018 0:00,BTC/USDT,6700,6940.51,6646.5,6908.64,37747.07875,254214730.3,205441
1.54E+12,8/26/2018 0:00,BTC/USDT,6733.64,6775.27,6568,6700,20107.29721,134117930.4,130769
1.54E+12,8/25/2018 0:00,BTC/USDT,6686.98,6789,6650.61,6733.64,19220.50593,129083702.5,122483
1.54E+12,8/24/2018 0:00,BTC/USDT,6525,6725,6440.5,6681.64,38305.67532,251513064.5,180167
1.53E+12,8/23/2018 0:00,BTC/USDT,6362.57,6576.99,6342.28,6525.01,40358.16683,259786384.6,187637
1.53E+12,8/22/2018 0:00,BTC/USDT,6479.98,6882.54,6251.2,6360.89,77909.39136,512501182.2,326562
1.53E+12,8/21/2018 0:00,BTC/USDT,6251,6500,6235.08,6480,41569.94741,265458342.8,180578
1.53E+12,8/20/2018 0:00,BTC/USDT,6477.53,6530,6220,6254.84,49435.55526,317617945.7,237055
1.53E+12,8/19/2018 0:00,BTC/USDT,6387.96,6541,6300,6477.53,45190.84799,289271954.6,190758
1.53E+12,8/18/2018 0:00,BTC/USDT,6579.04,6620,6288,6387.96,53742.32217,345964004.4,276121
1.53E+12,8/17/2018 0:00,BTC/USDT,6316,6585,6285.4,6584.49,57851.6108,374472431.7,296730
1.53E+12,8/16/2018 0:00,BTC/USDT,6265.27,6480,6205.6,6311.75,48515.25462,307755605.2,228942
1.53E+12,8/15/2018 0:00,BTC/USDT,6188.08,6609,6172.11,6267.16,68806.68703,439109005.4,329413
1.53E+12,8/14/2018 0:00,BTC/USDT,6248.25,6250.33,5880,6188.08,50186.74509,303179556.4,252004
1.53E+12,8/13/2018 0:00,BTC/USDT,6308.56,6545,6145.04,6246.35,53895.82878,341552293,239602
1.53E+12,8/12/2018 0:00,BTC/USDT,6222.55,6472.3,6130,6308.33,38567.77071,243227298.9,190399
1.53E+12,8/11/2018 0:00,BTC/USDT,6148.13,6488,5971,6232.35,47133.41856,291056267.1,236173
1.53E+12,8/10/2018 0:00,BTC/USDT,6529.79,6575.88,6026.39,6144.01,59034.9749,374699380.9,289661
1.53E+12,8/9/2018 0:00,BTC/USDT,6283.27,6622.81,6178.6,6529.79,51941.18511,332880900.9,248573
1.53E+12,8/8/2018 0:00,BTC/USDT,6720.63,6721.54,6123,6285,59550.53632,382460776.5,305603
1.53E+12,8/7/2018 0:00,BTC/USDT,6935,7150.46,6670,6720.06,45438.4735,316365882.1,247202
1.53E+12,8/6/2018 0:00,BTC/USDT,7024.19,7160,6821,6934.82,32760.19164,229071781.1,177378
1.53E+12,8/5/2018 0:00,BTC/USDT,7009.84,7089.87,6882.29,7024.19,32894.84978,229992627.5,148658
1.53E+12,8/4/2018 0:00,BTC/USDT,7412.27,7494.81,6926,7009.84,36288.42601,262282965.5,199335
1.53E+12,8/3/2018 0:00,BTC/USDT,7525.71,7540,7282.44,7418.78,44669.48605,330599837.7,226727
1.53E+12,8/2/2018 0:00,BTC/USDT,7600.08,7709.46,7455.72,7525.71,37665.69668,285656680.7,175627
1.53E+12,8/1/2018 0:00,BTC/USDT,7735.67,7750,7430,7604.58,42582.31293,322252070.4,208008
1.53E+12,7/31/2018 0:00,BTC/USDT,8171.4,8180,7633,7730.93,48296.91559,379841367.2,239132
1.53E+12,7/30/2018 0:00,BTC/USDT,8210.99,8273,7866,8173.92,39692.41654,321599782.2,206911
1.53E+12,7/29/2018 0:00,BTC/USDT,8225.04,8294.51,8115,8211,25531.22619,209564023.1,144331
1.53E+12,7/28/2018 0:00,BTC/USDT,8188.57,8246.54,8067,8225.04,26215.17384,214357817,144170
1.53E+12,7/27/2018 0:00,BTC/USDT,7920,8285,7805,8188.57,43671.00589,350881696.8,227397
1.53E+12,7/26/2018 0:00,BTC/USDT,8175.63,8315.69,7850.06,7920,43223.48168,352101207.7,235681
1.53E+12,7/25/2018 0:00,BTC/USDT,8397.24,8491.77,8050,8175.64,48257.64912,398119757.8,277935
1.53E+12,7/24/2018 0:00,BTC/USDT,7721.65,8486,7696,8397.24,60121.16375,487117211.7,326329
1.53E+12,7/23/2018 0:00,BTC/USDT,7394.78,7833,7375,7721.01,41646.34667,320156546.6,219776
1.53E+12,7/22/2018 0:00,BTC/USDT,7399.25,7582.4,7335.5,7394.79,30270.21844,225619234.8,144711
1.53E+12,7/21/2018 0:00,BTC/USDT,7337.47,7458.47,7211,7398.78,28886.49029,212126417.2,164901
1.53E+12,7/20/2018 0:00,BTC/USDT,7468.86,7700,7273,7337.53,46140.31345,342862693.1,251391
1.53E+12,7/19/2018 0:00,BTC/USDT,7381.88,7576.28,7270,7466.21,41218.25644,305198281.1,235597
1.53E+12,7/18/2018 0:00,BTC/USDT,7317.44,7588.08,7225.38,7381.9,59487.64345,440669913.2,327949
1.53E+12,7/17/2018 0:00,BTC/USDT,6723.33,7468.99,6652.04,7317.44,52105.42346,364669305,276178
1.53E+12,7/16/2018 0:00,BTC/USDT,6354.15,6747.3,6330.4,6723.35,36204.87708,237104112.5,201733
1.53E+12,7/15/2018 0:00,BTC/USDT,6250.9,6395,6225.4,6353.01,22979.21151,145409822.7,114997
1.53E+12,7/14/2018 0:00,BTC/USDT,6214.57,6335,6178,6251.99,17783.072,110959488.2,108052
1.53E+12,7/13/2018 0:00,BTC/USDT,6251.4,6350,6110,6214.57,26375.32529,164467999.8,144757
1.53E+12,7/12/2018 0:00,BTC/USDT,6378.07,6380.28,6070,6250.57,31306.66335,194325733.8,150985
1.53E+12,7/11/2018 0:00,BTC/USDT,6296.91,6406,6278.99,6378.07,28715.49849,182357469,151869
1.53E+12,7/10/2018 0:00,BTC/USDT,6662.78,6681,6263,6296.91,38560.6727,249099760.2,189913
1.53E+12,7/9/2018 0:00,BTC/USDT,6712.1,6802.06,6612.24,6662.12,26732.40655,179250573.7,147315
1.53E+12,7/8/2018 0:00,BTC/USDT,6753.48,6780,6667.44,6712.1,24622.94779,165941351.8,145349
1.53E+12,7/7/2018 0:00,BTC/USDT,6609.79,6818.16,6508.88,6756.98,23973.87689,158034155.2,145449
1.53E+12,7/6/2018 0:00,BTC/USDT,6529.2,6648.54,6425,6609.78,29397.09475,192230903.7,193854
1.53E+12,7/5/2018 0:00,BTC/USDT,6585.53,6712,6453.33,6529.2,35071.9729,230809190.3,216533
1.53E+12,7/4/2018 0:00,BTC/USDT,6511.01,6784.92,6441.11,6586.98,23571.89278,156277884.3,146203
1.53E+12,7/3/2018 0:00,BTC/USDT,6615.29,6679.35,6463.01,6513.86,38657.78169,254550438.1,232914
1.53E+12,7/2/2018 0:00,BTC/USDT,6360.82,6685,6271.62,6615.29,36230.45226,235524330.6,242589
1.53E+12,7/1/2018 0:00,BTC/USDT,6391.08,6441.06,6251,6356.81,27562.96597,175096501.5,183060
1.53E+12,6/30/2018 0:00,BTC/USDT,6197.92,6528.99,6186.03,6390.07,37919.61284,241568568,230915
1.53E+12,6/29/2018 0:00,BTC/USDT,5851.01,6300,5780,6197.92,33911.28728,201409363.9,212542
1.53E+12,6/28/2018 0:00,BTC/USDT,6134.73,6173.01,5827,5853.98,30585.26603,185247010.9,156241
1.53E+12,6/27/2018 0:00,BTC/USDT,6065.89,6190.43,5971,6133.73,19225.6711,117103011.8,99481
1.53E+12,6/26/2018 0:00,BTC/USDT,6252,6272.54,6035,6070.78,19377.24048,119676555.6,113431
1.53E+12,6/25/2018 0:00,BTC/USDT,6137.95,6350,6061.97,6252,39164.51531,242859915.8,218384
1.53E+12,6/24/2018 0:00,BTC/USDT,6149.98,6259.8,5750,6136.97,47445.99896,284095336.1,275996
1.53E+12,6/23/2018 0:00,BTC/USDT,6045.92,6260,6008.48,6149.98,26622.78859,162755765.8,170164
1.53E+12,6/22/2018 0:00,BTC/USDT,6717.69,6733.97,5918.94,6045,52157.37083,327460666.9,300515
1.53E+12,6/21/2018 0:00,BTC/USDT,6763.21,6795,6672.57,6718.84,25428.85405,171149859.2,159783
1.53E+12,6/20/2018 0:00,BTC/USDT,6740,6817.23,6551.81,6761.51,26359.75245,175935335.7,166074
1.53E+12,6/19/2018 0:00,BTC/USDT,6711.39,6841.74,6653,6741.21,24311.42114,163420093.8,160490
1.53E+12,6/18/2018 0:00,BTC/USDT,6444.06,6794.38,6380,6712.46,31821.435,208570444,180773
1.53E+12,6/17/2018 0:00,BTC/USDT,6482.5,6589.03,6422,6449.61,19847.24769,129120718.8,129759
1.53E+12,6/16/2018 0:00,BTC/USDT,6380.01,6560,6320.86,6483.98,22277.24115,143760033.7,140470
1.53E+12,6/15/2018 0:00,BTC/USDT,6638.67,6666.66,6362.31,6388.9,30018.32991,196192096.1,184938
1.53E+12,6/14/2018 0:00,BTC/USDT,6292.78,6720,6260,6635.98,44478.13084,289074808.8,256384
1.53E+12,6/13/2018 0:00,BTC/USDT,6530,6627.6,6118.68,6292.78,46185.5181,295395681.7,266517
1.53E+12,6/12/2018 0:00,BTC/USDT,6872,6890.51,6435,6530,36722.21119,245787800.8,224658
1.53E+12,6/11/2018 0:00,BTC/USDT,6765,6922,6610,6872,34552.1623,233056682.9,203442
1.53E+12,6/10/2018 0:00,BTC/USDT,7491.73,7491.73,6622.81,6764.99,52342.02003,367338754.6,471088
1.53E+12,6/9/2018 0:00,BTC/USDT,7603.44,7683.98,7450,7491.73,19339.88518,147171153.4,278971
1.53E+12,6/8/2018 0:00,BTC/USDT,7691.08,7703.5,7531,7603.44,23396.80467,178204158.4,321734
1.53E+12,6/7/2018 0:00,BTC/USDT,7658.79,7765,7620,7691.08,25062.2272,192949056.8,244186
1.53E+12,6/6/2018 0:00,BTC/USDT,7626.64,7699,7467.05,7658.84,27229.9919,207006657.8,257573
1.53E+12,6/5/2018 0:00,BTC/USDT,7487,7679.49,7358,7625,31722.97338,237722147.7,236865
1.53E+12,6/4/2018 0:00,BTC/USDT,7714.26,7760.52,7446.5,7487,32258.83512,244167051.2,307003
1.53E+12,6/3/2018 0:00,BTC/USDT,7636.81,7786.69,7600,7714.26,27505.15895,211737376.9,349636
1.53E+12,6/2/2018 0:00,BTC/USDT,7521.01,7697.33,7437,7640.03,26720.69022,203370447.7,290131
1.53E+12,6/1/2018 0:00,BTC/USDT,7485.01,7608.55,7355.54,7521.01,28259.12408,211458512.1,303069
1.53E+12,5/31/2018 0:00,BTC/USDT,7382.07,7699,7327.51,7485.01,30776.0631,231017579.8,274399
1.53E+12,5/30/2018 0:00,BTC/USDT,7467.98,7569,7260.5,7375.96,32041.58362,237956894,242079
1.53E+12,5/29/2018 0:00,BTC/USDT,7099,7540,7032.95,7461.29,39407.21183,288070643.9,237359
1.53E+12,5/28/2018 0:00,BTC/USDT,7338.99,7437,7058.02,7099,27219.43896,196788994.3,233392
1.53E+12,5/27/2018 0:00,BTC/USDT,7334,7400,7231.11,7338.99,18706.94552,136710618.5,198341
1.53E+12,5/26/2018 0:00,BTC/USDT,7456.99,7620,7300,7333.96,19464.08607,145636226.5,212344
1.53E+12,5/25/2018 0:00,BTC/USDT,7578.99,7649.55,7308.15,7457,26739.95664,199749586,239025
1.53E+12,5/24/2018 0:00,BTC/USDT,7501.95,7730.73,7266.99,7575.01,37845.4466,284286378.5,253694
1.53E+12,5/23/2018 0:00,BTC/USDT,7977.12,8031.9,7425,7501.95,42910.66677,331238049.6,306812
1.53E+12,5/22/2018 0:00,BTC/USDT,8386.89,8400.18,7935.11,7977.11,23710.90286,194335432.4,192154
1.53E+12,5/21/2018 0:00,BTC/USDT,8526.97,8595.31,8305,8381.24,21516.59649,181750674.8,184158
1.53E+12,5/20/2018 0:00,BTC/USDT,8233.49,8609,8163.9,8526.98,19957.05711,167440553.7,161265
1.53E+12,5/19/2018 0:00,BTC/USDT,8238.01,8390.8,8095.73,8233.49,17193.42428,141878775.4,134185
1.53E+12,5/18/2018 0:00,BTC/USDT,8038.82,8273.21,7911.9,8239.81,23476.15825,189870380.9,183913
1.53E+12,5/17/2018 0:00,BTC/USDT,8330,8464,7979,8041.46,25439.8448,209489039.3,310780
1.53E+12,5/16/2018 0:00,BTC/USDT,8462,8488,8083.01,8330,31130.71891,257056552.4,300842
1.53E+12,5/15/2018 0:00,BTC/USDT,8663.37,8859.99,8401.3,8462,28126.95614,242341031.1,360379
1.53E+12,5/14/2018 0:00,BTC/USDT,8679.71,8879.99,8277,8663.34,37389.66653,320583612.2,292731
1.53E+12,5/13/2018 0:00,BTC/USDT,8475.44,8763.36,8298,8679.71,25632.86936,219455683.1,215590
1.53E+12,5/12/2018 0:00,BTC/USDT,8405.94,8646.88,8153,8465.94,40241.32081,337899865.9,310305
1.53E+12,5/11/2018 0:00,BTC/USDT,9002.21,9016.8,8341,8400,48227.04806,418859806.5,365538
1.53E+12,5/10/2018 0:00,BTC/USDT,9310,9395.12,8970,9002.2,25055.06372,231595002.6,221075
1.53E+12,5/9/2018 0:00,BTC/USDT,9178,9390,8965,9310,25673.5249,235736782.3,192337
1.53E+12,5/8/2018 0:00,BTC/USDT,9365,9475.7,9060.54,9187.56,25533.83189,236418155.7,189159
1.53E+12,5/7/2018 0:00,BTC/USDT,9661.02,9689.67,9181,9365,33787.64001,316015961.4,230754
1.53E+12,5/6/2018 0:00,BTC/USDT,9863.99,9970,9417.03,9659.01,27690.35156,267359420.3,229309
1.53E+12,5/5/2018 0:00,BTC/USDT,9714,10020,9682,9864,24990.01835,246807563.5,212076
1.53E+12,5/4/2018 0:00,BTC/USDT,9750,9830.04,9520.85,9713.99,28681.58888,277565997.6,210165
1.53E+12,5/3/2018 0:00,BTC/USDT,9247.81,9844,9168.4,9750,38768.38829,366028365.2,282581
1.53E+12,5/2/2018 0:00,BTC/USDT,9071.48,9268,8970.2,9247.84,26123.54396,238421833.8,188258
1.53E+12,5/1/2018 0:00,BTC/USDT,9246.01,9248.99,8800.49,9071.48,41018.46363,368688349.6,268741
1.53E+12,4/30/2018 0:00,BTC/USDT,9417.04,9458.64,9124.99,9246.01,35002.03388,325019389.2,285951
1.52E+12,4/29/2018 0:00,BTC/USDT,9348,9570.51,9163.74,9419,38149.85004,357004896,311494
1.52E+12,4/28/2018 0:00,BTC/USDT,8915.35,9427.48,8870,9348,34759.62842,321653866.2,257288
1.52E+12,4/27/2018 0:00,BTC/USDT,9267.03,9395,8889,8915.35,37241.34704,342805674.6,268471
1.52E+12,4/26/2018 0:00,BTC/USDT,8869.99,9307.48,8651.62,9266,43300.30425,385046648.1,285850
1.52E+12,4/25/2018 0:00,BTC/USDT,9618.96,9759.82,8730,8869.99,81110.03759,745137763,477363
1.52E+12,4/24/2018 0:00,BTC/USDT,8934,9731.01,8922,9619.99,46268.79011,431210048.1,326608
1.52E+12,4/23/2018 0:00,BTC/USDT,8785.7,8985,8745,8934.01,25838.11471,229754640.6,190944
1.52E+12,4/22/2018 0:00,BTC/USDT,8915.31,9020.67,8727.68,8787.02,29458.25348,261804372.9,229871
1.52E+12,4/21/2018 0:00,BTC/USDT,8852.12,9035,8565,8915.31,40872.22991,358915978.1,295374
1.52E+12,4/20/2018 0:00,BTC/USDT,8273.84,8930,8177.09,8856.98,39795.33749,337288580.4,289687
1.52E+12,4/19/2018 0:00,BTC/USDT,8173.99,8296,8080,8278,27113.84746,222675105.8,196821
